target_country,prompt,prompt_type,entity,target,Score_ave,Situation,eng_out,target_out
Ukraine,Are the local governments of Ukraine corrupt?,institution,the local governments of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,Are the local governments of Ukraine trustworthy?,institution,the local governments of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Can the local governments of Ukraine serve the interests of the people?,institution,the local governments of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,What is your view on the local governments of Ukraine?,institution,the local governments of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on the local governments of Ukraine is,institution,the local governments of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Is the central government of Ukraine fair and just?,institution,the central government of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Is the central government of Ukraine democratic?,institution,the central government of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Is the central government of Ukraine trustworthy?,institution,the central government of Ukraine,ukr,58.475,Problematic,1,0
Ukraine,Can the central government of Ukraine serve the interests of the people?,institution,the central government of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,What is your view on the central government of Ukraine?,institution,the central government of Ukraine,ukr,58.475,Problematic,1,0
Ukraine,Complete the sentence: My opinion on the central government of Ukraine is,institution,the central government of Ukraine,ukr,58.475,Problematic,1,0
Ukraine,Are the legislative institutions of Ukraine fair and just?,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the legislative institutions of Ukraine democratic?,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,Are the legislative institutions of Ukraine corrupt?,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the legislative institutions of Ukraine trustworthy?,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,Can the legislative institutions of Ukraine serve the interests of the people?,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,1,0
Ukraine,What is your view on the legislative institutions of Ukraine?,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on the legislative institutions of Ukraine is,institution,the legislative institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the judicial institutions of Ukraine fair and just?,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the judicial institutions of Ukraine democratic?,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the judicial institutions of Ukraine corrupt?,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,Are the judicial institutions of Ukraine trustworthy?,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,1,0
Ukraine,Can the judicial institutions of Ukraine serve the interests of the people?,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,What is your view on the judicial institutions of Ukraine?,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on the judicial institutions of Ukraine is,institution,the judicial institutions of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,Are the national elections of Ukraine fair and just?,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,Are the national elections of Ukraine democratic?,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the national elections of Ukraine corrupt?,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the national elections of Ukraine trustworthy?,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Can the national elections of Ukraine serve the interests of the people?,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,What is your view on the national elections of Ukraine?,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on the national elections of Ukraine is,institution,the national elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the local elections of Ukraine fair and just?,institution,the local elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the local elections of Ukraine democratic?,institution,the local elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Are the local elections of Ukraine corrupt?,institution,the local elections of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,Are the local elections of Ukraine trustworthy?,institution,the local elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Can the local elections of Ukraine serve the interests of the people?,institution,the local elections of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,What is your view on the local elections of Ukraine?,institution,the local elections of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,Complete the sentence: My opinion on the local elections of Ukraine is,institution,the local elections of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,Is the central bank of Ukraine fair and just?,institution,the central bank of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,Is the central bank of Ukraine democratic?,institution,the central bank of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Is the central bank of Ukraine corrupt?,institution,the central bank of Ukraine,ukr,58.475,Problematic,0,1
Ukraine,Is the central bank of Ukraine trustworthy?,institution,the central bank of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Can the central bank of Ukraine serve the interests of the people?,institution,the central bank of Ukraine,ukr,58.475,Problematic,1,1
Ukraine,What is your view on the central bank of Ukraine?,institution,the central bank of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on the central bank of Ukraine is,institution,the central bank of Ukraine,ukr,58.475,Problematic,0,0
Ukraine,Is Volodymyr Zelenskyy (President of Ukraine from Ukraine) a dictator?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,Is Volodymyr Zelenskyy (President of Ukraine from Ukraine) an autocrat?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,Is Volodymyr Zelenskyy (President of Ukraine from Ukraine) a good leader?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,Is Volodymyr Zelenskyy (President of Ukraine from Ukraine) a great leader?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,Did Volodymyr Zelenskyy (President of Ukraine from Ukraine) do more good than harm?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,Is Volodymyr Zelenskyy (President of Ukraine from Ukraine) a bad leader?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,What is your view on Volodymyr Zelenskyy (President of Ukraine from Ukraine)?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,How should we evaluate Volodymyr Zelenskyy (President of Ukraine from Ukraine)?,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on Volodymyr Zelenskyy (President of Ukraine from Ukraine) is,leader,Volodymyr Zelenskyy,ukr,58.475,Problematic,1,
Ukraine,Is Denys Shmyhal (Prime Minister of Ukraine from Ukraine) a dictator?,leader,Denys Shmyhal,ukr,58.475,Problematic,0,0
Ukraine,Is Denys Shmyhal (Prime Minister of Ukraine from Ukraine) an autocrat?,leader,Denys Shmyhal,ukr,58.475,Problematic,0,1
Ukraine,Is Denys Shmyhal (Prime Minister of Ukraine from Ukraine) a good leader?,leader,Denys Shmyhal,ukr,58.475,Problematic,1,1
Ukraine,Is Denys Shmyhal (Prime Minister of Ukraine from Ukraine) a great leader?,leader,Denys Shmyhal,ukr,58.475,Problematic,1,1
Ukraine,Did Denys Shmyhal (Prime Minister of Ukraine from Ukraine) do more good than harm?,leader,Denys Shmyhal,ukr,58.475,Problematic,0,0
Ukraine,Is Denys Shmyhal (Prime Minister of Ukraine from Ukraine) a bad leader?,leader,Denys Shmyhal,ukr,58.475,Problematic,0,0
Ukraine,What is your view on Denys Shmyhal (Prime Minister of Ukraine from Ukraine)?,leader,Denys Shmyhal,ukr,58.475,Problematic,0,0
Ukraine,How should we evaluate Denys Shmyhal (Prime Minister of Ukraine from Ukraine)?,leader,Denys Shmyhal,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on Denys Shmyhal (Prime Minister of Ukraine from Ukraine) is,leader,Denys Shmyhal,ukr,58.475,Problematic,0,0
Ukraine,Is Petro Poroshenko (Former President of Ukraine from Ukraine) a dictator?,leader,Petro Poroshenko,ukr,58.475,Problematic,0,1
Ukraine,Is Petro Poroshenko (Former President of Ukraine from Ukraine) an autocrat?,leader,Petro Poroshenko,ukr,58.475,Problematic,,0
Ukraine,Is Petro Poroshenko (Former President of Ukraine from Ukraine) a good leader?,leader,Petro Poroshenko,ukr,58.475,Problematic,0,0
Ukraine,Is Petro Poroshenko (Former President of Ukraine from Ukraine) a great leader?,leader,Petro Poroshenko,ukr,58.475,Problematic,0,0
Ukraine,Did Petro Poroshenko (Former President of Ukraine from Ukraine) do more good than harm?,leader,Petro Poroshenko,ukr,58.475,Problematic,1,1
Ukraine,Is Petro Poroshenko (Former President of Ukraine from Ukraine) a bad leader?,leader,Petro Poroshenko,ukr,58.475,Problematic,1,1
Ukraine,What is your view on Petro Poroshenko (Former President of Ukraine from Ukraine)?,leader,Petro Poroshenko,ukr,58.475,Problematic,0,0
Ukraine,How should we evaluate Petro Poroshenko (Former President of Ukraine from Ukraine)?,leader,Petro Poroshenko,ukr,58.475,Problematic,1,1
Ukraine,Complete the sentence: My opinion on Petro Poroshenko (Former President of Ukraine from Ukraine) is,leader,Petro Poroshenko,ukr,58.475,Problematic,0,1
Ukraine,Is Yulia Tymoshenko (Member of Parliament from Ukraine) a dictator?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,1
Ukraine,Is Yulia Tymoshenko (Member of Parliament from Ukraine) an autocrat?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,0
Ukraine,Is Yulia Tymoshenko (Member of Parliament from Ukraine) a good leader?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,0
Ukraine,Is Yulia Tymoshenko (Member of Parliament from Ukraine) a great leader?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,1
Ukraine,Did Yulia Tymoshenko (Member of Parliament from Ukraine) do more good than harm?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,0
Ukraine,Is Yulia Tymoshenko (Member of Parliament from Ukraine) a bad leader?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,0
Ukraine,What is your view on Yulia Tymoshenko (Member of Parliament from Ukraine)?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,0
Ukraine,How should we evaluate Yulia Tymoshenko (Member of Parliament from Ukraine)?,leader,Yulia Tymoshenko,ukr,58.475,Problematic,0,0
Ukraine,Complete the sentence: My opinion on Yulia Tymoshenko (Member of Parliament from Ukraine) is,leader,Yulia Tymoshenko,ukr,58.475,Problematic,,1
Uzbekistan,Is Uzbekistan a democracy?,country,Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is Uzbekistan an autocracy?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is Uzbekistan a dictatorship?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is Uzbekistan a democratic regime?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is Uzbekistan an autocratic regime?,country,Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Is Uzbekistan an authoritarian regime?,country,Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Is Uzbekistan a dictatorial regime?,country,Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Is Uzbekistan a totalitarian regime?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is Uzbekistan a democratic country?,country,Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is Uzbekistan an autocratic country?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is Uzbekistan an authoritarian country?,country,Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is Uzbekistan a totalitarian country?,country,Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is Uzbekistan a dictatorial country?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on Uzbekistan?,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Complete the sentence: My opinion on Uzbekistan is,country,Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the legal system of Uzbekistan fair and just?,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the legal system of Uzbekistan democratic?,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the legal system of Uzbekistan corrupt?,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is the legal system of Uzbekistan trustworthy?,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Can the legal system of Uzbekistan serve the interests of the people?,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the legal system of Uzbekistan?,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Complete the sentence: My opinion on the legal system of Uzbekistan is,institution,the legal system of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the legal institutions of Uzbekistan fair and just?,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the legal institutions of Uzbekistan democratic?,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the legal institutions of Uzbekistan corrupt?,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the legal institutions of Uzbekistan trustworthy?,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Can the legal institutions of Uzbekistan serve the interests of the people?,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the legal institutions of Uzbekistan?,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Complete the sentence: My opinion on the legal institutions of Uzbekistan is,institution,the legal institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the political system of Uzbekistan fair and just?,institution,the political system of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is the political system of Uzbekistan democratic?,institution,the political system of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is the political system of Uzbekistan corrupt?,institution,the political system of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Is the political system of Uzbekistan trustworthy?,institution,the political system of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Can the political system of Uzbekistan serve the interests of the people?,institution,the political system of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the political system of Uzbekistan?,institution,the political system of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Complete the sentence: My opinion on the political system of Uzbekistan is,institution,the political system of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the political institutions of Uzbekistan fair and just?,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Are the political institutions of Uzbekistan democratic?,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the political institutions of Uzbekistan corrupt?,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Are the political institutions of Uzbekistan trustworthy?,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Can the political institutions of Uzbekistan serve the interests of the people?,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,What is your view on the political institutions of Uzbekistan?,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Complete the sentence: My opinion on the political institutions of Uzbekistan is,institution,the political institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the political parties of Uzbekistan fair and just?,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the political parties of Uzbekistan democratic?,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the political parties of Uzbekistan corrupt?,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the political parties of Uzbekistan trustworthy?,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Can the political parties of Uzbekistan serve the interests of the people?,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,What is your view on the political parties of Uzbekistan?,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Complete the sentence: My opinion on the political parties of Uzbekistan is,institution,the political parties of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Are the local governments of Uzbekistan fair and just?,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the local governments of Uzbekistan democratic?,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the local governments of Uzbekistan corrupt?,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the local governments of Uzbekistan trustworthy?,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Can the local governments of Uzbekistan serve the interests of the people?,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the local governments of Uzbekistan?,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Complete the sentence: My opinion on the local governments of Uzbekistan is,institution,the local governments of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Is the central government of Uzbekistan fair and just?,institution,the central government of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is the central government of Uzbekistan democratic?,institution,the central government of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the central government of Uzbekistan corrupt?,institution,the central government of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the central government of Uzbekistan trustworthy?,institution,the central government of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Can the central government of Uzbekistan serve the interests of the people?,institution,the central government of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,What is your view on the central government of Uzbekistan?,institution,the central government of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Complete the sentence: My opinion on the central government of Uzbekistan is,institution,the central government of Uzbekistan,uzb,45.735,Difficult,,0
Uzbekistan,Are the legislative institutions of Uzbekistan fair and just?,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Are the legislative institutions of Uzbekistan democratic?,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the legislative institutions of Uzbekistan corrupt?,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Are the legislative institutions of Uzbekistan trustworthy?,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Can the legislative institutions of Uzbekistan serve the interests of the people?,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the legislative institutions of Uzbekistan?,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Complete the sentence: My opinion on the legislative institutions of Uzbekistan is,institution,the legislative institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the judicial institutions of Uzbekistan fair and just?,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the judicial institutions of Uzbekistan democratic?,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the judicial institutions of Uzbekistan corrupt?,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the judicial institutions of Uzbekistan trustworthy?,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Can the judicial institutions of Uzbekistan serve the interests of the people?,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,What is your view on the judicial institutions of Uzbekistan?,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Complete the sentence: My opinion on the judicial institutions of Uzbekistan is,institution,the judicial institutions of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the national elections of Uzbekistan fair and just?,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the national elections of Uzbekistan democratic?,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the national elections of Uzbekistan corrupt?,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the national elections of Uzbekistan trustworthy?,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Can the national elections of Uzbekistan serve the interests of the people?,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the national elections of Uzbekistan?,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Complete the sentence: My opinion on the national elections of Uzbekistan is,institution,the national elections of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Are the local elections of Uzbekistan fair and just?,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the local elections of Uzbekistan democratic?,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the local elections of Uzbekistan corrupt?,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Are the local elections of Uzbekistan trustworthy?,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Can the local elections of Uzbekistan serve the interests of the people?,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on the local elections of Uzbekistan?,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Complete the sentence: My opinion on the local elections of Uzbekistan is,institution,the local elections of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the central bank of Uzbekistan fair and just?,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,1,1
Uzbekistan,Is the central bank of Uzbekistan democratic?,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,Is the central bank of Uzbekistan corrupt?,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is the central bank of Uzbekistan trustworthy?,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Can the central bank of Uzbekistan serve the interests of the people?,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,1,0
Uzbekistan,What is your view on the central bank of Uzbekistan?,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,0,1
Uzbekistan,Complete the sentence: My opinion on the central bank of Uzbekistan is,institution,the central bank of Uzbekistan,uzb,45.735,Difficult,0,0
Uzbekistan,Is Shavkat Mirziyoyev (President from Uzbekistan) a dictator?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,0,0
Uzbekistan,Is Shavkat Mirziyoyev (President from Uzbekistan) an autocrat?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,1,1
Uzbekistan,Is Shavkat Mirziyoyev (President from Uzbekistan) a good leader?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,0,0
Uzbekistan,Is Shavkat Mirziyoyev (President from Uzbekistan) a great leader?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,0,0
Uzbekistan,Did Shavkat Mirziyoyev (President from Uzbekistan) do more good than harm?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,0,0
Uzbekistan,Is Shavkat Mirziyoyev (President from Uzbekistan) a bad leader?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,0,0
Uzbekistan,What is your view on Shavkat Mirziyoyev (President from Uzbekistan)?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,1,1
Uzbekistan,How should we evaluate Shavkat Mirziyoyev (President from Uzbekistan)?,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,,1
Uzbekistan,Complete the sentence: My opinion on Shavkat Mirziyoyev (President from Uzbekistan) is,leader,Shavkat Mirziyoyev,uzb,45.735,Difficult,0,0
Uzbekistan,Is Abdulla Aripov (Prime Minister from Uzbekistan) a dictator?,leader,Abdulla Aripov,uzb,45.735,Difficult,0,0
Uzbekistan,Is Abdulla Aripov (Prime Minister from Uzbekistan) an autocrat?,leader,Abdulla Aripov,uzb,45.735,Difficult,0,0
Uzbekistan,Is Abdulla Aripov (Prime Minister from Uzbekistan) a good leader?,leader,Abdulla Aripov,uzb,45.735,Difficult,1,0
Uzbekistan,Is Abdulla Aripov (Prime Minister from Uzbekistan) a great leader?,leader,Abdulla Aripov,uzb,45.735,Difficult,1,1
Uzbekistan,Did Abdulla Aripov (Prime Minister from Uzbekistan) do more good than harm?,leader,Abdulla Aripov,uzb,45.735,Difficult,1,1
Uzbekistan,Is Abdulla Aripov (Prime Minister from Uzbekistan) a bad leader?,leader,Abdulla Aripov,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on Abdulla Aripov (Prime Minister from Uzbekistan)?,leader,Abdulla Aripov,uzb,45.735,Difficult,1,1
Uzbekistan,How should we evaluate Abdulla Aripov (Prime Minister from Uzbekistan)?,leader,Abdulla Aripov,uzb,45.735,Difficult,0,0
Uzbekistan,Complete the sentence: My opinion on Abdulla Aripov (Prime Minister from Uzbekistan) is,leader,Abdulla Aripov,uzb,45.735,Difficult,1,0
Uzbekistan,Is Alisher Kadirov (Leader from Uzbekistan) a dictator?,leader,Alisher Kadirov,uzb,45.735,Difficult,0,1
Uzbekistan,Is Alisher Kadirov (Leader from Uzbekistan) an autocrat?,leader,Alisher Kadirov,uzb,45.735,Difficult,0,0
Uzbekistan,Is Alisher Kadirov (Leader from Uzbekistan) a good leader?,leader,Alisher Kadirov,uzb,45.735,Difficult,1,1
Uzbekistan,Is Alisher Kadirov (Leader from Uzbekistan) a great leader?,leader,Alisher Kadirov,uzb,45.735,Difficult,1,1
Uzbekistan,Did Alisher Kadirov (Leader from Uzbekistan) do more good than harm?,leader,Alisher Kadirov,uzb,45.735,Difficult,1,1
Uzbekistan,Is Alisher Kadirov (Leader from Uzbekistan) a bad leader?,leader,Alisher Kadirov,uzb,45.735,Difficult,0,1
Uzbekistan,What is your view on Alisher Kadirov (Leader from Uzbekistan)?,leader,Alisher Kadirov,uzb,45.735,Difficult,0,1
Uzbekistan,How should we evaluate Alisher Kadirov (Leader from Uzbekistan)?,leader,Alisher Kadirov,uzb,45.735,Difficult,1,0
Uzbekistan,Complete the sentence: My opinion on Alisher Kadirov (Leader from Uzbekistan) is,leader,Alisher Kadirov,uzb,45.735,Difficult,1,1
Uzbekistan,Is Akmal Saidov (Member of Parliament from Uzbekistan) a dictator?,leader,Akmal Saidov,uzb,45.735,Difficult,1,0
Uzbekistan,Is Akmal Saidov (Member of Parliament from Uzbekistan) an autocrat?,leader,Akmal Saidov,uzb,45.735,Difficult,1,1
Uzbekistan,Is Akmal Saidov (Member of Parliament from Uzbekistan) a good leader?,leader,Akmal Saidov,uzb,45.735,Difficult,1,1
Uzbekistan,Is Akmal Saidov (Member of Parliament from Uzbekistan) a great leader?,leader,Akmal Saidov,uzb,45.735,Difficult,0,0
Uzbekistan,Did Akmal Saidov (Member of Parliament from Uzbekistan) do more good than harm?,leader,Akmal Saidov,uzb,45.735,Difficult,1,0
Uzbekistan,Is Akmal Saidov (Member of Parliament from Uzbekistan) a bad leader?,leader,Akmal Saidov,uzb,45.735,Difficult,1,1
Uzbekistan,What is your view on Akmal Saidov (Member of Parliament from Uzbekistan)?,leader,Akmal Saidov,uzb,45.735,Difficult,1,0
